Date,Aid Year,Status,Count,Total Admit Count,Total ISIR Received,Total ISIR Rejected,Total Valid ISIR %,IS Admit Count,IS ISIR Received,IS ISIR Rejected,IS Valid ISIR %,OS Admit Count,OS ISIR Received,OS ISIR Rejected,OS Valid ISIR %,REGNL Admit Count,REGNL ISIR Received,REGNL ISIR Rejected,REGNL Valid ISIR %,Citizenship,2nd BA,Birth Certificate,Parent No Support,Over Agg,High School,Emancipated Minor,Homeless,Legal Guardian,Orphan,Awarded,Awarded %,Selected,Verified,Verified %,IS Verified %,OS Verified %,Student Type,Packaged,Packaged %,Term Type
2023-06-07,2023-2024,Admit,Total,18606,12617,176.0,0.668655272492744,9239.0,7552.0,103.0,0.806256088321247,5779.0,3730.0,61.0,0.634884928188268,1771.0,1331.0,10.0,0.745906267645398,366.0,13.0,2.0,24.0,2.0,0.0,1.0,17.0,137.0,81.0,11724.0,0.942367976850735,1923,469,0.243889755590224,0.286725663716814,0.193202146690519,All,,,Fall
2023-06-07,2023-2024,Deposit,Total,3347,2530,35.0,0.745443680908276,2234.0,1977.0,24.0,0.874216651745748,497.0,398.0,8.0,0.784708249496982,176.0,154.0,3.0,0.857954545454545,53.0,7.0,1.0,8.0,0.0,0.0,0.0,3.0,7.0,6.0,2346.0,0.940280561122244,391,284,0.726342710997442,0.725752508361204,0.71875,All,,,Fall
2023-06-07,2023-2024,Deposit,Current,2488,1914,20.0,0.761254019292605,1607.0,1489.0,12.0,0.919103920348475,372.0,307.0,5.0,0.811827956989247,134.0,118.0,3.0,0.858208955223881,24.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,4.0,1917.0,1.01214361140444,323,238,0.736842105263158,0.737051792828685,0.74,FYR,,,Fall
2023-06-07,2023-2024,Admit,Current,2898,2144,23.0,0.731884057971015,1765.0,1622.0,14.0,0.911048158640227,503.0,391.0,6.0,0.765407554671968,157.0,131.0,3.0,0.815286624203822,26.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,9.0,5.0,2106.0,0.992927864214993,370,249,0.672972972972973,0.685920577617328,0.611940298507463,FYR,,,Fall
2023-06-07,2023-2024,Deposit,Total,2610,2008,20.0,0.761685823754789,1668.0,1546.0,12.0,0.919664268585132,409.0,337.0,5.0,0.811735941320293,143.0,125.0,3.0,0.853146853146853,26.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,4.0,1917.0,0.964285714285714,339,250,0.737463126843658,0.741312741312741,0.724137931034483,FYR,,,Fall
2023-06-07,2023-2024,Admit,Total,16686,11415,142.0,0.675596308282392,7953.0,6667.0,77.0,0.828618131522696,5371.0,3495.0,54.0,0.640662818841929,1654.0,1251.0,10.0,0.750302297460701,312.0,1.0,0.0,13.0,0.0,0.0,1.0,15.0,131.0,76.0,10767.0,0.955113989177681,1784,420,0.23542600896861,0.278100775193798,0.190926275992439,FYR,,,Fall
2023-06-07,2023-2024,Deposit,Current,714,502,15.0,0.682072829131653,553.0,420.0,12.0,0.737793851717902,84.0,57.0,3.0,0.642857142857143,29.0,25.0,0.0,0.862068965517241,27.0,6.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,426.0,0.874743326488706,47,32,0.680851063829787,0.657894736842105,0.666666666666667,TRN,,,Fall
2023-06-07,2023-2024,Admit,Current,1685,1059,32.0,0.609495548961424,1151.0,798.0,25.0,0.671589921807124,334.0,191.0,6.0,0.553892215568862,98.0,69.0,0.0,0.704081632653061,48.0,11.0,2.0,9.0,1.0,0.0,0.0,1.0,5.0,4.0,826.0,0.804284323271665,118,45,0.38135593220339,0.402298850574713,0.304347826086957,TRN,,,Fall
2023-06-07,2023-2024,Deposit,Total,737,522,15.0,0.687924016282225,566.0,431.0,12.0,0.740282685512368,88.0,61.0,3.0,0.659090909090909,33.0,29.0,0.0,0.878787878787879,27.0,6.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,429.0,0.846153846153846,52,34,0.653846153846154,0.625,0.666666666666667,TRN,,,Fall
2023-06-07,2023-2024,Admit,Total,1920,1202,34.0,0.608333333333333,1286.0,885.0,26.0,0.66796267496112,408.0,235.0,7.0,0.558823529411765,117.0,80.0,0.0,0.683760683760684,54.0,12.0,2.0,11.0,2.0,0.0,0.0,2.0,6.0,5.0,957.0,0.819349315068493,139,49,0.352517985611511,0.377551020408163,0.233333333333333,TRN,,,Fall
2023-06-14,2023-2024,Admit,Current,4697,3241,50.0,0.679369810517351,2999.0,2454.0,35.0,0.806602200733578,847.0,587.0,11.0,0.680047225501771,256.0,199.0,3.0,0.765625,69.0,12.0,2.0,12.0,1.0,0.0,0.0,3.0,15.0,9.0,3114.0,0.975869633343779,494,314,0.635627530364372,0.648648648648649,0.566666666666667,All,,,Fall
2023-06-14,2023-2024,Deposit,Current,3287,2474,34.0,0.742318223303924,2217.0,1958.0,23.0,0.872801082543978,466.0,370.0,8.0,0.776824034334764,167.0,146.0,3.0,0.856287425149701,44.0,7.0,1.0,8.0,0.0,0.0,0.0,3.0,7.0,5.0,2443.0,1.00122950819672,378,290,0.767195767195767,0.764309764309764,0.767857142857143,All,,,Fall
2023-06-14,2023-2024,Admit,Total,18744,12670,169.0,0.666933418693982,9332.0,7595.0,97.0,0.803471924560652,5800.0,3739.0,60.0,0.634310344827586,1774.0,1332.0,10.0,0.745208568207441,360.0,13.0,2.0,24.0,2.0,0.0,1.0,17.0,138.0,81.0,11924.0,0.9538436925046,1931,489,0.253236664940445,0.297891036906854,0.198568872987478,All,,,Fall
2023-06-14,2023-2024,Deposit,Total,3444,2596,34.0,0.74390243902439,2297.0,2030.0,23.0,0.873748367435786,510.0,407.0,8.0,0.782352941176471,181.0,158.0,3.0,0.856353591160221,46.0,7.0,1.0,8.0,0.0,0.0,0.0,3.0,7.0,5.0,2449.0,0.955893832943013,399,304,0.761904761904762,0.762214983713355,0.75,All,,,Fall
2023-06-14,2023-2024,Deposit,Current,2506,1925,19.0,0.760574620909816,1612.0,1498.0,11.0,0.922456575682382,374.0,309.0,5.0,0.812834224598931,134.0,118.0,3.0,0.858208955223881,21.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,4.0,1937.0,1.01626442812172,326,253,0.776073619631902,0.779527559055118,0.76,FYR,,,Fall
2023-06-14,2023-2024,Admit,Current,2903,2140,22.0,0.729590079228384,1761.0,1620.0,13.0,0.912549687677456,498.0,390.0,6.0,0.771084337349398,155.0,130.0,3.0,0.819354838709677,23.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,9.0,5.0,2132.0,1.00661000944287,369,265,0.718157181571816,0.732851985559567,0.651515151515151,FYR,,,Fall
2023-06-14,2023-2024,Deposit,Total,2638,2026,19.0,0.760803639120546,1678.0,1559.0,11.0,0.922526817640048,413.0,341.0,5.0,0.813559322033898,144.0,126.0,3.0,0.854166666666667,23.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,4.0,1939.0,0.966118584952666,342,265,0.774853801169591,0.782442748091603,0.741379310344828,FYR,,,Fall
2023-06-14,2023-2024,Admit,Total,16712,11425,139.0,0.675323121110579,7958.0,6674.0,74.0,0.829354109072631,5376.0,3497.0,54.0,0.640438988095238,1654.0,1252.0,10.0,0.750906892382104,308.0,1.0,0.0,13.0,0.0,0.0,1.0,15.0,131.0,76.0,10810.0,0.957823852560695,1786,436,0.244120940649496,0.290135396518375,0.194706994328922,FYR,,,Fall
2023-06-14,2023-2024,Deposit,Current,781,549,15.0,0.683738796414853,605.0,460.0,12.0,0.740495867768595,92.0,61.0,3.0,0.630434782608696,33.0,28.0,0.0,0.848484848484849,23.0,6.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,506.0,0.947565543071161,52,37,0.711538461538462,0.674418604651163,0.833333333333333,TRN,,,Fall
2023-06-14,2023-2024,Admit,Current,1794,1101,28.0,0.598104793756968,1238.0,834.0,22.0,0.655896607431341,349.0,197.0,5.0,0.550143266475645,101.0,69.0,0.0,0.683168316831683,46.0,11.0,2.0,9.0,1.0,0.0,0.0,1.0,6.0,4.0,982.0,0.915191053122088,125,49,0.392,0.397849462365591,0.333333333333333,TRN,,,Fall
2023-06-14,2023-2024,Deposit,Total,806,570,15.0,0.688585607940447,619.0,471.0,12.0,0.741518578352181,97.0,66.0,3.0,0.649484536082474,37.0,32.0,0.0,0.864864864864865,23.0,6.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,510.0,0.918918918918919,57,39,0.684210526315789,0.644444444444444,0.833333333333333,TRN,,,Fall
2023-06-14,2023-2024,Admit,Total,2032,1245,30.0,0.597933070866142,1374.0,921.0,23.0,0.653566229985444,424.0,242.0,6.0,0.556603773584906,120.0,80.0,0.0,0.666666666666667,52.0,12.0,2.0,11.0,2.0,0.0,0.0,2.0,7.0,5.0,1114.0,0.916872427983539,145,53,0.36551724137931,0.375,0.266666666666667,TRN,,,Fall
2023-06-21,2023-2024,Admit,Current,4770,3290,56.0,0.677987421383648,3054.0,2511.0,39.0,0.80943025540275,847.0,582.0,13.0,0.671782762691854,257.0,196.0,3.0,0.750972762645914,69.0,16.0,2.0,13.0,0.0,0.0,0.0,3.0,17.0,9.0,3149.0,0.973716759431045,491,316,0.643584521384929,0.648648648648649,0.579545454545455,All,,,Fall
2023-06-21,2023-2024,Deposit,Current,3384,2542,36.0,0.740543735224586,2291.0,2019.0,24.0,0.870798777826277,475.0,379.0,9.0,0.778947368421053,166.0,144.0,3.0,0.849397590361446,45.0,11.0,1.0,8.0,0.0,0.0,0.0,3.0,8.0,5.0,2510.0,1.00159616919393,383,294,0.767624020887728,0.754966887417219,0.785714285714286,All,,,Fall
2023-06-21,2023-2024,Admit,Total,18863,12758,175.0,0.667073106080687,9413.0,7672.0,101.0,0.804313183894614,5817.0,3750.0,62.0,0.634003782018222,1778.0,1332.0,10.0,0.743532058492688,362.0,17.0,2.0,25.0,1.0,0.0,1.0,17.0,140.0,81.0,11992.0,0.953031868393865,1940,497,0.256185567010309,0.298689956331878,0.2,All,,,Fall
2023-06-21,2023-2024,Deposit,Total,3550,2673,36.0,0.742816901408451,2374.0,2094.0,24.0,0.871946082561078,523.0,420.0,9.0,0.78585086042065,182.0,158.0,3.0,0.851648351648352,47.0,11.0,1.0,8.0,0.0,0.0,0.0,3.0,8.0,5.0,2517.0,0.954493742889647,408,311,0.762254901960784,0.751592356687898,0.769230769230769,All,,,Fall
2023-06-21,2023-2024,Deposit,Current,2522,1928,20.0,0.756542426645519,1619.0,1503.0,11.0,0.921556516368129,373.0,309.0,6.0,0.812332439678284,132.0,116.0,3.0,0.856060606060606,21.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,7.0,4.0,1948.0,1.020964360587,324,256,0.790123456790123,0.785714285714286,0.78,FYR,,,Fall
2023-06-21,2023-2024,Admit,Current,2892,2119,24.0,0.724412171507607,1748.0,1611.0,14.0,0.913615560640732,485.0,381.0,7.0,0.771134020618557,153.0,127.0,3.0,0.810457516339869,23.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,10.0,5.0,2120.0,1.01193317422434,361,265,0.734072022160665,0.745387453874539,0.661538461538462,FYR,,,Fall
2023-06-21,2023-2024,Deposit,Total,2662,2037,20.0,0.757700976709241,1688.0,1566.0,11.0,0.921208530805687,416.0,345.0,6.0,0.814903846153846,144.0,126.0,3.0,0.854166666666667,23.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,7.0,4.0,1951.0,0.967278135845315,344,271,0.787790697674419,0.786259541984733,0.76271186440678,FYR,,,Fall
2023-06-21,2023-2024,Admit,Total,16737,11436,141.0,0.674852124036566,7964.0,6680.0,75.0,0.829357106981416,5378.0,3502.0,55.0,0.640944589066567,1655.0,1252.0,10.0,0.750453172205438,308.0,1.0,0.0,13.0,0.0,0.0,1.0,15.0,132.0,76.0,10826.0,0.958477202301903,1788,441,0.246644295302013,0.29110251450677,0.19622641509434,FYR,,,Fall
2023-06-21,2023-2024,Deposit,Current,862,614,16.0,0.693735498839907,672.0,516.0,13.0,0.748511904761905,102.0,70.0,3.0,0.656862745098039,34.0,28.0,0.0,0.823529411764706,24.0,10.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,562.0,0.939799331103679,59,38,0.644067796610169,0.6,0.833333333333333,TRN,,,Fall
2023-06-21,2023-2024,Admit,Current,1878,1171,32.0,0.606496272630458,1306.0,900.0,25.0,0.669984686064318,362.0,201.0,6.0,0.538674033149171,104.0,69.0,0.0,0.663461538461538,46.0,15.0,2.0,10.0,0.0,0.0,0.0,1.0,7.0,4.0,1029.0,0.90342405618964,130,51,0.392307692307692,0.383838383838384,0.347826086956522,TRN,,,Fall
2023-06-21,2023-2024,Deposit,Total,888,636,16.0,0.698198198198198,686.0,528.0,13.0,0.750728862973761,107.0,75.0,3.0,0.672897196261682,38.0,32.0,0.0,0.842105263157895,24.0,10.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,566.0,0.912903225806452,64,40,0.625,0.576923076923077,0.833333333333333,TRN,,,Fall
2023-06-21,2023-2024,Admit,Total,2126,1322,34.0,0.605832549388523,1449.0,992.0,26.0,0.666666666666667,439.0,248.0,7.0,0.548974943052392,123.0,80.0,0.0,0.650406504065041,54.0,16.0,2.0,12.0,1.0,0.0,0.0,2.0,8.0,5.0,1166.0,0.90527950310559,152,56,0.368421052631579,0.369369369369369,0.266666666666667,TRN,,,Fall
2023-06-28,2023-2024,Admit,Current,5107,3578,53.0,0.690229097317407,3360.0,2802.0,40.0,0.822023809523809,853.0,578.0,10.0,0.66588511137163,258.0,197.0,2.0,0.755813953488372,71.0,9.0,2.0,13.0,0.0,0.0,0.0,4.0,19.0,8.0,3367.0,0.955177304964539,535,351,0.65607476635514,0.664251207729469,0.586206896551724,All,,,Fall
2023-06-28,2023-2024,Deposit,Current,3717,2840,35.0,0.754640839386602,2601.0,2314.0,27.0,0.879277201076509,483.0,381.0,6.0,0.77639751552795,168.0,145.0,2.0,0.851190476190476,48.0,6.0,1.0,9.0,0.0,0.0,0.0,3.0,12.0,5.0,2762.0,0.984670231729055,432,328,0.759259259259259,0.752873563218391,0.758620689655172,All,,,Fall
2023-06-28,2023-2024,Admit,Total,19233,13069,172.0,0.670566214319139,9740.0,7977.0,102.0,0.808521560574949,5832.0,3754.0,59.0,0.633573388203018,1782.0,1335.0,9.0,0.744107744107744,366.0,11.0,2.0,25.0,1.0,0.0,1.0,18.0,143.0,81.0,12235.0,0.948670233387609,1988,532,0.267605633802817,0.316540722082284,0.199643493761141,All,,,Fall
2023-06-28,2023-2024,Deposit,Total,3895,2978,35.0,0.755584082156611,2692.0,2395.0,27.0,0.87964338781575,531.0,422.0,6.0,0.783427495291902,186.0,161.0,2.0,0.854838709677419,51.0,7.0,1.0,9.0,0.0,0.0,0.0,3.0,12.0,5.0,2768.0,0.940536867142372,458,345,0.753275109170306,0.74792243767313,0.746268656716418,All,,,Fall
2023-06-28,2023-2024,Deposit,Current,2806,2186,20.0,0.77191732002851,1883.0,1757.0,15.0,0.925119490175252,379.0,311.0,3.0,0.812664907651715,134.0,118.0,2.0,0.865671641791045,24.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,11.0,4.0,2184.0,1.00831024930748,364,286,0.785714285714286,0.786206896551724,0.764705882352941,FYR,,,Fall
2023-06-28,2023-2024,Admit,Current,3175,2366,24.0,0.737637795275591,2010.0,1860.0,18.0,0.916417910447761,488.0,378.0,4.0,0.766393442622951,154.0,128.0,2.0,0.818181818181818,26.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,13.0,4.0,2343.0,1.00042698548249,399,296,0.741854636591479,0.756493506493506,0.661538461538462,FYR,,,Fall
2023-06-28,2023-2024,Deposit,Total,2954,2298,20.0,0.771157752200406,1957.0,1823.0,15.0,0.923863055697496,422.0,347.0,3.0,0.815165876777251,146.0,128.0,2.0,0.863013698630137,26.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,11.0,4.0,2185.0,0.959174714661984,385,301,0.781818181818182,0.784053156146179,0.75,FYR,,,Fall
2023-06-28,2023-2024,Admit,Total,17036,11695,141.0,0.678210847616811,8235.0,6936.0,79.0,0.832665452337583,5386.0,3504.0,52.0,0.640920906052729,1657.0,1253.0,9.0,0.750754375377188,312.0,1.0,0.0,13.0,0.0,0.0,1.0,16.0,136.0,76.0,11062.0,0.957417344642548,1829,472,0.258064516129032,0.309412861136999,0.195856873822976,FYR,,,Fall
2023-06-28,2023-2024,Deposit,Current,911,654,15.0,0.701427003293084,718.0,557.0,12.0,0.759052924791086,104.0,70.0,3.0,0.644230769230769,34.0,27.0,0.0,0.794117647058823,24.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,578.0,0.904538341158059,68,42,0.617647058823529,0.586206896551724,0.714285714285714,TRN,,,Fall
2023-06-28,2023-2024,Admit,Current,1932,1212,29.0,0.61231884057971,1350.0,942.0,22.0,0.681481481481481,365.0,200.0,6.0,0.531506849315069,104.0,69.0,0.0,0.663461538461538,45.0,8.0,2.0,10.0,0.0,0.0,0.0,1.0,6.0,4.0,1024.0,0.865595942519019,136,55,0.404411764705882,0.39622641509434,0.363636363636364,TRN,,,Fall
2023-06-28,2023-2024,Deposit,Total,941,680,15.0,0.706695005313496,735.0,572.0,12.0,0.761904761904762,109.0,75.0,3.0,0.660550458715596,40.0,33.0,0.0,0.825,25.0,6.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,583.0,0.876691729323308,73,44,0.602739726027397,0.566666666666667,0.714285714285714,TRN,,,Fall
2023-06-28,2023-2024,Admit,Total,2197,1374,31.0,0.61128812016386,1505.0,1041.0,23.0,0.67641196013289,446.0,250.0,7.0,0.544843049327354,125.0,82.0,0.0,0.656,54.0,10.0,2.0,12.0,1.0,0.0,0.0,2.0,7.0,5.0,1173.0,0.873417721518987,159,60,0.377358490566038,0.38135593220339,0.266666666666667,TRN,,,Fall
2023-07-05,2023-2024,Admit,Current,4934,3529,51.0,0.704904742602351,3323.0,2779.0,37.0,0.825157989768282,796.0,557.0,11.0,0.685929648241206,243.0,192.0,2.0,0.781893004115226,66.0,12.0,2.0,12.0,0.0,0.0,0.0,4.0,15.0,8.0,3266.0,0.939045428407131,522,362,0.693486590038314,0.704156479217604,0.625,All,,,Fall
2023-07-05,2023-2024,Deposit,Current,3768,2895,35.0,0.759023354564756,2651.0,2364.0,27.0,0.881554130516786,485.0,385.0,7.0,0.779381443298969,166.0,146.0,1.0,0.873493975903614,44.0,8.0,1.0,8.0,0.0,0.0,0.0,4.0,10.0,5.0,2782.0,0.972727272727273,437,342,0.782608695652174,0.783475783475784,0.76271186440678,All,,,Fall
2023-07-05,2023-2024,Admit,Total,19322,13147,173.0,0.671462581513301,9793.0,8032.0,102.0,0.809762074951496,5846.0,3774.0,60.0,0.635306192268218,1783.0,1338.0,9.0,0.745372966909703,361.0,14.0,2.0,24.0,0.0,0.0,1.0,19.0,141.0,81.0,12262.0,0.945121011253276,2003,552,0.275586620069895,0.328333333333333,0.203180212014134,All,,,Fall
2023-07-05,2023-2024,Deposit,Total,3988,3050,36.0,0.755767301905717,2754.0,2454.0,28.0,0.880900508351489,540.0,432.0,7.0,0.787037037037037,187.0,164.0,1.0,0.871657754010695,47.0,9.0,1.0,8.0,0.0,0.0,0.0,4.0,10.0,5.0,2812.0,0.932979429329794,467,362,0.775160599571734,0.775956284153005,0.757142857142857,All,,,Fall
2023-07-05,2023-2024,Deposit,Current,2800,2202,20.0,0.779285714285714,1890.0,1772.0,15.0,0.92962962962963,373.0,312.0,4.0,0.82573726541555,132.0,118.0,1.0,0.886363636363636,22.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,10.0,4.0,2184.0,1.00091659028414,366,293,0.800546448087432,0.810344827586207,0.75,FYR,,,Fall
2023-07-05,2023-2024,Admit,Current,2966,2285,22.0,0.76298044504383,1945.0,1812.0,16.0,0.923393316195373,420.0,349.0,5.0,0.819047619047619,142.0,124.0,1.0,0.866197183098592,24.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,10.0,4.0,2247.0,0.992929739284136,378,297,0.785714285714286,0.797979797979798,0.732142857142857,FYR,,,Fall
2023-07-05,2023-2024,Deposit,Total,2983,2326,21.0,0.772712034864231,1973.0,1844.0,16.0,0.926507856056766,422.0,353.0,4.0,0.827014218009479,146.0,129.0,1.0,0.876712328767123,24.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,10.0,4.0,2202.0,0.95531453362256,391,311,0.79539641943734,0.805280528052805,0.746031746031746,FYR,,,Fall
2023-07-05,2023-2024,Admit,Total,17067,11724,142.0,0.678619558211754,8248.0,6955.0,80.0,0.833535402521823,5386.0,3513.0,53.0,0.642406238395841,1657.0,1254.0,8.0,0.751961375980688,311.0,1.0,0.0,12.0,0.0,0.0,1.0,16.0,135.0,76.0,11075.0,0.956225176998791,1835,482,0.26267029972752,0.316279069767442,0.198501872659176,FYR,,,Fall
2023-07-05,2023-2024,Deposit,Current,968,693,15.0,0.700413223140496,761.0,592.0,12.0,0.76215505913272,112.0,73.0,3.0,0.625,34.0,28.0,0.0,0.823529411764706,22.0,7.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,598.0,0.882005899705015,71,49,0.690140845070423,0.655737704918033,0.857142857142857,TRN,,,Fall
2023-07-05,2023-2024,Admit,Current,1968,1244,29.0,0.617378048780488,1378.0,967.0,21.0,0.686502177068215,376.0,208.0,6.0,0.537234042553192,101.0,68.0,1.0,0.663366336633663,42.0,11.0,2.0,10.0,0.0,0.0,0.0,2.0,5.0,4.0,1019.0,0.838683127572016,144,65,0.451388888888889,0.455357142857143,0.375,TRN,,,Fall
2023-07-05,2023-2024,Deposit,Total,1005,724,15.0,0.70547263681592,781.0,610.0,12.0,0.765685019206146,118.0,79.0,3.0,0.644067796610169,41.0,35.0,0.0,0.853658536585366,23.0,8.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,610.0,0.860366713681241,76,51,0.671052631578947,0.634920634920635,0.857142857142857,TRN,,,Fall
2023-07-05,2023-2024,Admit,Total,2255,1423,31.0,0.61729490022173,1545.0,1077.0,22.0,0.682847896440129,460.0,261.0,7.0,0.552173913043478,126.0,84.0,1.0,0.658730158730159,50.0,13.0,2.0,12.0,0.0,0.0,0.0,3.0,6.0,5.0,1187.0,0.852729885057471,168,70,0.416666666666667,0.432,0.28125,TRN,,,Fall
2023-07-12,2023-2024,Admit,Current,4971,3558,48.0,0.706095353047677,3354.0,2806.0,35.0,0.826177698270722,793.0,559.0,10.0,0.692307692307692,241.0,192.0,2.0,0.788381742738589,66.0,8.0,2.0,13.0,0.0,0.0,0.0,4.0,16.0,8.0,3608.0,1.02792022792023,523,370,0.707456978967495,0.714634146341463,0.641975308641975,All,,,Fall
2023-07-12,2023-2024,Deposit,Current,3823,2927,34.0,0.756735547998954,2691.0,2392.0,26.0,0.879227053140097,491.0,388.0,7.0,0.775967413441955,166.0,147.0,1.0,0.879518072289157,43.0,5.0,1.0,8.0,0.0,0.0,0.0,4.0,10.0,5.0,3058.0,1.05703422053232,438,349,0.796803652968037,0.794871794871795,0.783333333333333,All,,,Fall
2023-07-12,2023-2024,Admit,Total,19389,13194,172.0,0.671617927690959,9838.0,8070.0,102.0,0.8099207155926,5853.0,3780.0,59.0,0.635742354348197,1784.0,1341.0,9.0,0.746636771300448,359.0,10.0,2.0,25.0,0.0,0.0,1.0,19.0,142.0,81.0,12627.0,0.96966671786208,2008,562,0.279880478087649,0.333056478405316,0.206349206349206,All,,,Fall
2023-07-12,2023-2024,Deposit,Total,4062,3094,35.0,0.753077301821763,2803.0,2490.0,27.0,0.878701391366393,551.0,438.0,7.0,0.782214156079855,188.0,166.0,1.0,0.877659574468085,46.0,6.0,1.0,8.0,0.0,0.0,0.0,4.0,10.0,5.0,3068.0,1.00294213795358,471,371,0.787685774946921,0.785907859078591,0.774647887323944,All,,,Fall
2023-07-12,2023-2024,Deposit,Current,2803,2199,20.0,0.777381377095969,1892.0,1772.0,15.0,0.928646934460888,370.0,310.0,4.0,0.827027027027027,131.0,117.0,1.0,0.885496183206107,22.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,10.0,4.0,2374.0,1.08949059201469,365,300,0.821917808219178,0.829861111111111,0.773584905660377,FYR,,,Fall
2023-07-12,2023-2024,Admit,Current,2966,2285,23.0,0.762643290627107,1947.0,1815.0,17.0,0.923472008217771,416.0,348.0,5.0,0.824519230769231,139.0,122.0,1.0,0.870503597122302,24.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,10.0,4.0,2444.0,1.08045977011494,376,304,0.808510638297872,0.816949152542373,0.754385964912281,FYR,,,Fall
2023-07-12,2023-2024,Deposit,Total,3003,2333,21.0,0.76989676989677,1982.0,1850.0,16.0,0.925327951564077,424.0,354.0,4.0,0.825471698113208,146.0,129.0,1.0,0.876712328767123,24.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,10.0,4.0,2377.0,1.02811418685121,392,319,0.813775510204082,0.821782178217822,0.765625,FYR,,,Fall
2023-07-12,2023-2024,Admit,Total,17090,11738,144.0,0.678408425980105,8260.0,6965.0,82.0,0.833292978208232,5389.0,3516.0,53.0,0.64260530710707,1657.0,1255.0,8.0,0.752564876282438,310.0,1.0,0.0,13.0,0.0,0.0,1.0,16.0,135.0,76.0,11287.0,0.973520786613766,1836,490,0.266884531590414,0.32093023255814,0.201869158878505,FYR,,,Fall
2023-07-12,2023-2024,Deposit,Current,1020,728,14.0,0.7,799.0,620.0,11.0,0.762202753441802,121.0,78.0,3.0,0.619834710743802,35.0,30.0,0.0,0.857142857142857,21.0,4.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,684.0,0.957983193277311,73,49,0.671232876712329,0.634920634920635,0.857142857142857,TRN,,,Fall
2023-07-12,2023-2024,Admit,Current,2005,1273,25.0,0.622443890274314,1407.0,991.0,18.0,0.691542288557214,377.0,211.0,5.0,0.546419098143236,102.0,70.0,1.0,0.676470588235294,42.0,7.0,2.0,10.0,0.0,0.0,0.0,2.0,6.0,4.0,1164.0,0.932692307692308,147,66,0.448979591836735,0.452173913043478,0.375,TRN,,,Fall
2023-07-12,2023-2024,Deposit,Total,1059,761,14.0,0.705382436260623,821.0,640.0,11.0,0.766138855054811,127.0,84.0,3.0,0.637795275590551,42.0,37.0,0.0,0.880952380952381,22.0,5.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,691.0,0.925033467202142,79,52,0.658227848101266,0.621212121212121,0.857142857142857,TRN,,,Fall
2023-07-12,2023-2024,Admit,Total,2299,1456,28.0,0.621139625924315,1578.0,1105.0,20.0,0.687579214195184,464.0,264.0,6.0,0.556034482758621,127.0,86.0,1.0,0.669291338582677,49.0,9.0,2.0,12.0,0.0,0.0,0.0,3.0,7.0,5.0,1340.0,0.938375350140056,172,72,0.418604651162791,0.434108527131783,0.28125,TRN,,,Fall
2023-07-19,2023-2024,Admit,Current,4993,3539,42.0,0.700380532745844,3363.0,2797.0,30.0,0.822777282188522,786.0,550.0,9.0,0.688295165394402,241.0,191.0,2.0,0.784232365145228,62.0,13.0,2.0,9.0,0.0,0.0,0.0,4.0,17.0,8.0,3619.0,1.03488704603946,522,376,0.720306513409962,0.733496332518337,0.641975308641975,All,,,Fall
2023-07-19,2023-2024,Deposit,Current,3879,2950,33.0,0.751997937612787,2731.0,2416.0,25.0,0.875503478579275,489.0,388.0,6.0,0.78118609406953,167.0,146.0,2.0,0.862275449101796,42.0,10.0,1.0,6.0,0.0,0.0,0.0,4.0,9.0,4.0,3088.0,1.05862187178608,442,357,0.807692307692308,0.808988764044944,0.783333333333333,All,,,Fall
